alexa@Alex MINGW64 /C/Users/alexa/OneDrive/KTH grejer/ID2222 Data Mining/Lab assignments/Lab 5
$ ./run.sh -graph ./graphs/twitter.graph
2023-12-09 19:37:10 INFO  GraphReader:54 - ./graphs/twitter.graph. Nodes: 2731, Edges: 164629
2023-12-09 19:37:10 INFO  GraphReader:145 - Color Distribution : [ Color: 0, Count: 682 ] [ Color: 1, Count: 683 ] [ Color: 2, Count: 683 ] [ Color: 3, Count: 683 ]
2023-12-09 19:37:11 INFO  Jabeja:293 - round: 0, edge cut:88614, swaps: 2185, migrations: 2127
2023-12-09 19:37:11 INFO  Jabeja:293 - round: 1, edge cut:61889, swaps: 3406, migrations: 2027
2023-12-09 19:37:11 INFO  Jabeja:293 - round: 2, edge cut:50699, swaps: 4097, migrations: 2025
2023-12-09 19:37:11 INFO  Jabeja:293 - round: 3, edge cut:46357, swaps: 4502, migrations: 2045
2023-12-09 19:37:12 INFO  Jabeja:293 - round: 4, edge cut:44897, swaps: 4746, migrations: 2044
2023-12-09 19:37:12 INFO  Jabeja:293 - round: 5, edge cut:43876, swaps: 4928, migrations: 2034
2023-12-09 19:37:12 INFO  Jabeja:293 - round: 6, edge cut:43270, swaps: 5095, migrations: 2032
2023-12-09 19:37:12 INFO  Jabeja:293 - round: 7, edge cut:42792, swaps: 5207, migrations: 2030
2023-12-09 19:37:13 INFO  Jabeja:293 - round: 8, edge cut:42539, swaps: 5320, migrations: 2035
2023-12-09 19:37:13 INFO  Jabeja:293 - round: 9, edge cut:42249, swaps: 5395, migrations: 2036
2023-12-09 19:37:13 INFO  Jabeja:293 - round: 10, edge cut:42149, swaps: 5459, migrations: 2029
2023-12-09 19:37:13 INFO  Jabeja:293 - round: 11, edge cut:42020, swaps: 5511, migrations: 2018
2023-12-09 19:37:14 INFO  Jabeja:293 - round: 12, edge cut:41919, swaps: 5555, migrations: 2021
2023-12-09 19:37:14 INFO  Jabeja:293 - round: 13, edge cut:41883, swaps: 5574, migrations: 2020
2023-12-09 19:37:14 INFO  Jabeja:293 - round: 14, edge cut:41843, swaps: 5597, migrations: 2024
2023-12-09 19:37:14 INFO  Jabeja:293 - round: 15, edge cut:41789, swaps: 5624, migrations: 2021
2023-12-09 19:37:15 INFO  Jabeja:293 - round: 16, edge cut:41708, swaps: 5656, migrations: 2017
2023-12-09 19:37:15 INFO  Jabeja:293 - round: 17, edge cut:41630, swaps: 5684, migrations: 2019
2023-12-09 19:37:15 INFO  Jabeja:293 - round: 18, edge cut:41565, swaps: 5716, migrations: 2020
2023-12-09 19:37:15 INFO  Jabeja:293 - round: 19, edge cut:41546, swaps: 5730, migrations: 2020
2023-12-09 19:37:16 INFO  Jabeja:293 - round: 20, edge cut:41506, swaps: 5751, migrations: 2025
2023-12-09 19:37:16 INFO  Jabeja:293 - round: 21, edge cut:41498, swaps: 5765, migrations: 2026
2023-12-09 19:37:16 INFO  Jabeja:293 - round: 22, edge cut:41513, swaps: 5777, migrations: 2023
2023-12-09 19:37:16 INFO  Jabeja:293 - round: 23, edge cut:41502, swaps: 5791, migrations: 2025
2023-12-09 19:37:17 INFO  Jabeja:293 - round: 24, edge cut:41480, swaps: 5804, migrations: 2027
2023-12-09 19:37:17 INFO  Jabeja:293 - round: 25, edge cut:41471, swaps: 5810, migrations: 2033
2023-12-09 19:37:17 INFO  Jabeja:293 - round: 26, edge cut:41469, swaps: 5813, migrations: 2032
2023-12-09 19:37:18 INFO  Jabeja:293 - round: 27, edge cut:41434, swaps: 5819, migrations: 2032
2023-12-09 19:37:18 INFO  Jabeja:293 - round: 28, edge cut:41440, swaps: 5823, migrations: 2029
2023-12-09 19:37:18 INFO  Jabeja:293 - round: 29, edge cut:41406, swaps: 5832, migrations: 2027
2023-12-09 19:37:18 INFO  Jabeja:293 - round: 30, edge cut:41414, swaps: 5836, migrations: 2030
2023-12-09 19:37:19 INFO  Jabeja:293 - round: 31, edge cut:41384, swaps: 5846, migrations: 2029
2023-12-09 19:37:19 INFO  Jabeja:293 - round: 32, edge cut:41390, swaps: 5848, migrations: 2028
2023-12-09 19:37:19 INFO  Jabeja:293 - round: 33, edge cut:41385, swaps: 5854, migrations: 2031
2023-12-09 19:37:19 INFO  Jabeja:293 - round: 34, edge cut:41376, swaps: 5861, migrations: 2030
2023-12-09 19:37:20 INFO  Jabeja:293 - round: 35, edge cut:41373, swaps: 5863, migrations: 2029
2023-12-09 19:37:20 INFO  Jabeja:293 - round: 36, edge cut:41369, swaps: 5867, migrations: 2029
2023-12-09 19:37:20 INFO  Jabeja:293 - round: 37, edge cut:41389, swaps: 5871, migrations: 2030
2023-12-09 19:37:20 INFO  Jabeja:293 - round: 38, edge cut:41386, swaps: 5875, migrations: 2030
2023-12-09 19:37:21 INFO  Jabeja:293 - round: 39, edge cut:41385, swaps: 5882, migrations: 2028
2023-12-09 19:37:21 INFO  Jabeja:293 - round: 40, edge cut:41391, swaps: 5888, migrations: 2026
2023-12-09 19:37:21 INFO  Jabeja:293 - round: 41, edge cut:41368, swaps: 5893, migrations: 2022
2023-12-09 19:37:22 INFO  Jabeja:293 - round: 42, edge cut:41343, swaps: 5898, migrations: 2028
2023-12-09 19:37:22 INFO  Jabeja:293 - round: 43, edge cut:41336, swaps: 5904, migrations: 2027
2023-12-09 19:37:22 INFO  Jabeja:293 - round: 44, edge cut:41338, swaps: 5906, migrations: 2026
2023-12-09 19:37:22 INFO  Jabeja:293 - round: 45, edge cut:41339, swaps: 5909, migrations: 2025
2023-12-09 19:37:23 INFO  Jabeja:293 - round: 46, edge cut:41331, swaps: 5912, migrations: 2028
2023-12-09 19:37:23 INFO  Jabeja:293 - round: 47, edge cut:41327, swaps: 5914, migrations: 2026
2023-12-09 19:37:23 INFO  Jabeja:293 - round: 48, edge cut:41326, swaps: 5915, migrations: 2025
2023-12-09 19:37:23 INFO  Jabeja:293 - round: 49, edge cut:41313, swaps: 5920, migrations: 2022
2023-12-09 19:37:24 INFO  Jabeja:293 - round: 50, edge cut:41313, swaps: 5920, migrations: 2022
2023-12-09 19:37:24 INFO  Jabeja:293 - round: 51, edge cut:41312, swaps: 5921, migrations: 2022
2023-12-09 19:37:24 INFO  Jabeja:293 - round: 52, edge cut:41313, swaps: 5922, migrations: 2021
2023-12-09 19:37:25 INFO  Jabeja:293 - round: 53, edge cut:41313, swaps: 5926, migrations: 2023
2023-12-09 19:37:25 INFO  Jabeja:293 - round: 54, edge cut:41313, swaps: 5927, migrations: 2022
2023-12-09 19:37:25 INFO  Jabeja:293 - round: 55, edge cut:41313, swaps: 5931, migrations: 2021
2023-12-09 19:37:25 INFO  Jabeja:293 - round: 56, edge cut:41315, swaps: 5935, migrations: 2021
2023-12-09 19:37:25 INFO  Jabeja:293 - round: 57, edge cut:41308, swaps: 5939, migrations: 2021
2023-12-09 19:37:26 INFO  Jabeja:293 - round: 58, edge cut:41306, swaps: 5941, migrations: 2020
2023-12-09 19:37:26 INFO  Jabeja:293 - round: 59, edge cut:41305, swaps: 5942, migrations: 2020
2023-12-09 19:37:26 INFO  Jabeja:293 - round: 60, edge cut:41307, swaps: 5943, migrations: 2020
2023-12-09 19:37:27 INFO  Jabeja:293 - round: 61, edge cut:41307, swaps: 5944, migrations: 2021
2023-12-09 19:37:27 INFO  Jabeja:293 - round: 62, edge cut:41303, swaps: 5946, migrations: 2019
2023-12-09 19:37:27 INFO  Jabeja:293 - round: 63, edge cut:41305, swaps: 5950, migrations: 2020
2023-12-09 19:37:27 INFO  Jabeja:293 - round: 64, edge cut:41307, swaps: 5951, migrations: 2020
2023-12-09 19:37:27 INFO  Jabeja:293 - round: 65, edge cut:41307, swaps: 5951, migrations: 2020
2023-12-09 19:37:28 INFO  Jabeja:293 - round: 66, edge cut:41308, swaps: 5952, migrations: 2021
2023-12-09 19:37:28 INFO  Jabeja:293 - round: 67, edge cut:41308, swaps: 5952, migrations: 2021
2023-12-09 19:37:28 INFO  Jabeja:293 - round: 68, edge cut:41307, swaps: 5953, migrations: 2023
2023-12-09 19:37:28 INFO  Jabeja:293 - round: 69, edge cut:41304, swaps: 5955, migrations: 2023
2023-12-09 19:37:29 INFO  Jabeja:293 - round: 70, edge cut:41301, swaps: 5957, migrations: 2023
2023-12-09 19:37:29 INFO  Jabeja:293 - round: 71, edge cut:41300, swaps: 5959, migrations: 2023
2023-12-09 19:37:29 INFO  Jabeja:293 - round: 72, edge cut:41298, swaps: 5960, migrations: 2023
2023-12-09 19:37:30 INFO  Jabeja:293 - round: 73, edge cut:41301, swaps: 5962, migrations: 2023
2023-12-09 19:37:30 INFO  Jabeja:293 - round: 74, edge cut:41299, swaps: 5963, migrations: 2023
