alexa@Alex MINGW64 /C/Users/alexa/OneDrive/KTH grejer/ID2222 Data Mining/Lab assignments/Lab 5
$ ./run.sh -graph ./graphs/3elt.graph
2023-12-08 22:22:32 INFO  GraphReader:54 - ./graphs/3elt.graph. Nodes: 4720, Edges: 13722
2023-12-08 22:22:32 INFO  GraphReader:145 - Color Distribution : [ Color: 0, Count: 1180 ] [ Color: 1, Count: 1180 ] [ Color: 2, Count: 1180 ] [ Color: 3, Count: 1180 ]
2023-12-08 22:22:32 INFO  Jabeja:284 - round: 0, edge cut:7562, swaps: 4507, migrations: 2811
2023-12-08 22:22:32 INFO  Jabeja:284 - round: 1, edge cut:6190, swaps: 8762, migrations: 3152
2023-12-08 22:22:32 INFO  Jabeja:284 - round: 2, edge cut:5351, swaps: 12894, migrations: 3208
2023-12-08 22:22:32 INFO  Jabeja:284 - round: 3, edge cut:4743, swaps: 16944, migrations: 3220
2023-12-08 22:22:32 INFO  Jabeja:284 - round: 4, edge cut:4343, swaps: 20962, migrations: 3253
2023-12-08 22:22:33 INFO  Jabeja:284 - round: 5, edge cut:4046, swaps: 24936, migrations: 3275
2023-12-08 22:22:33 INFO  Jabeja:284 - round: 6, edge cut:3793, swaps: 28906, migrations: 3305
2023-12-08 22:22:33 INFO  Jabeja:284 - round: 7, edge cut:3612, swaps: 32888, migrations: 3329
2023-12-08 22:22:33 INFO  Jabeja:284 - round: 8, edge cut:3434, swaps: 36842, migrations: 3330
2023-12-08 22:22:33 INFO  Jabeja:284 - round: 9, edge cut:3276, swaps: 40811, migrations: 3328
2023-12-08 22:22:33 INFO  Jabeja:284 - round: 10, edge cut:3150, swaps: 44764, migrations: 3311
2023-12-08 22:22:33 INFO  Jabeja:284 - round: 11, edge cut:3068, swaps: 48716, migrations: 3335
2023-12-08 22:22:33 INFO  Jabeja:284 - round: 12, edge cut:2996, swaps: 52594, migrations: 3358
2023-12-08 22:22:33 INFO  Jabeja:284 - round: 13, edge cut:2940, swaps: 56589, migrations: 3353
