alexa@Alex MINGW64 /C/Users/alexa/OneDrive/KTH grejer/ID2222 Data Mining/Lab assignments/Lab 5
$ ./run.sh -graph ./graphs/add20.graph
2023-12-09 19:45:53 INFO  GraphReader:54 - ./graphs/add20.graph. Nodes: 2395, Edges: 7462
2023-12-09 19:45:53 INFO  GraphReader:145 - Color Distribution : [ Color: 0, Count: 598 ] [ Color: 1, Count: 599 ] [ Color: 2, Count: 599 ] [ Color: 3, Count: 599 ]
2023-12-09 19:45:53 INFO  Jabeja:293 - round: 0, edge cut:4444, swaps: 2272, migrations: 1073
2023-12-09 19:45:53 INFO  Jabeja:293 - round: 1, edge cut:3707, swaps: 4337, migrations: 1245
2023-12-09 19:45:53 INFO  Jabeja:293 - round: 2, edge cut:3520, swaps: 6287, migrations: 1362
2023-12-09 19:45:53 INFO  Jabeja:293 - round: 3, edge cut:3445, swaps: 8139, migrations: 1427
2023-12-09 19:45:53 INFO  Jabeja:293 - round: 4, edge cut:3302, swaps: 9945, migrations: 1473
2023-12-09 19:45:53 INFO  Jabeja:293 - round: 5, edge cut:3197, swaps: 11680, migrations: 1488
2023-12-09 19:45:53 INFO  Jabeja:293 - round: 6, edge cut:3115, swaps: 13337, migrations: 1498
2023-12-09 19:45:53 INFO  Jabeja:293 - round: 7, edge cut:3051, swaps: 14946, migrations: 1507
2023-12-09 19:45:53 INFO  Jabeja:293 - round: 8, edge cut:2955, swaps: 16515, migrations: 1535
2023-12-09 19:45:53 INFO  Jabeja:293 - round: 9, edge cut:2898, swaps: 18026, migrations: 1552
2023-12-09 19:45:53 INFO  Jabeja:293 - round: 10, edge cut:2836, swaps: 19494, migrations: 1574
2023-12-09 19:45:53 INFO  Jabeja:293 - round: 11, edge cut:2787, swaps: 20924, migrations: 1573
2023-12-09 19:45:53 INFO  Jabeja:293 - round: 12, edge cut:2777, swaps: 22328, migrations: 1593
2023-12-09 19:45:53 INFO  Jabeja:293 - round: 13, edge cut:2747, swaps: 23712, migrations: 1609
2023-12-09 19:45:53 INFO  Jabeja:293 - round: 14, edge cut:2707, swaps: 25061, migrations: 1629
2023-12-09 19:45:53 INFO  Jabeja:293 - round: 15, edge cut:2666, swaps: 26382, migrations: 1629
2023-12-09 19:45:53 INFO  Jabeja:293 - round: 16, edge cut:2627, swaps: 27670, migrations: 1618
2023-12-09 19:45:53 INFO  Jabeja:293 - round: 17, edge cut:2579, swaps: 28920, migrations: 1628
2023-12-09 19:45:53 INFO  Jabeja:293 - round: 18, edge cut:2563, swaps: 30114, migrations: 1630
2023-12-09 19:45:53 INFO  Jabeja:293 - round: 19, edge cut:2544, swaps: 31297, migrations: 1630
2023-12-09 19:45:53 INFO  Jabeja:293 - round: 20, edge cut:2522, swaps: 32470, migrations: 1626
2023-12-09 19:45:53 INFO  Jabeja:293 - round: 21, edge cut:2501, swaps: 33616, migrations: 1619
2023-12-09 19:45:54 INFO  Jabeja:293 - round: 22, edge cut:2475, swaps: 34749, migrations: 1627
2023-12-09 19:45:54 INFO  Jabeja:293 - round: 23, edge cut:2465, swaps: 35859, migrations: 1612
2023-12-09 19:45:54 INFO  Jabeja:293 - round: 24, edge cut:2451, swaps: 36971, migrations: 1631
2023-12-09 19:45:54 INFO  Jabeja:293 - round: 25, edge cut:2425, swaps: 38048, migrations: 1630
2023-12-09 19:45:54 INFO  Jabeja:293 - round: 26, edge cut:2415, swaps: 39100, migrations: 1645
2023-12-09 19:45:54 INFO  Jabeja:293 - round: 27, edge cut:2390, swaps: 40132, migrations: 1635
2023-12-09 19:45:54 INFO  Jabeja:293 - round: 28, edge cut:2379, swaps: 41155, migrations: 1640
2023-12-09 19:45:54 INFO  Jabeja:293 - round: 29, edge cut:2365, swaps: 42174, migrations: 1636
2023-12-09 19:45:54 INFO  Jabeja:293 - round: 30, edge cut:2359, swaps: 43169, migrations: 1663
2023-12-09 19:45:54 INFO  Jabeja:293 - round: 31, edge cut:2345, swaps: 44140, migrations: 1643
2023-12-09 19:45:54 INFO  Jabeja:293 - round: 32, edge cut:2334, swaps: 45109, migrations: 1650
2023-12-09 19:45:54 INFO  Jabeja:293 - round: 33, edge cut:2317, swaps: 46057, migrations: 1654
2023-12-09 19:45:54 INFO  Jabeja:293 - round: 34, edge cut:2305, swaps: 46997, migrations: 1659
2023-12-09 19:45:54 INFO  Jabeja:293 - round: 35, edge cut:2297, swaps: 47923, migrations: 1663
2023-12-09 19:45:54 INFO  Jabeja:293 - round: 36, edge cut:2295, swaps: 48833, migrations: 1661
2023-12-09 19:45:54 INFO  Jabeja:293 - round: 37, edge cut:2286, swaps: 49744, migrations: 1663
2023-12-09 19:45:54 INFO  Jabeja:293 - round: 38, edge cut:2269, swaps: 50648, migrations: 1671
2023-12-09 19:45:54 INFO  Jabeja:293 - round: 39, edge cut:2263, swaps: 51525, migrations: 1672
2023-12-09 19:45:54 INFO  Jabeja:293 - round: 40, edge cut:2253, swaps: 52398, migrations: 1674
2023-12-09 19:45:54 INFO  Jabeja:293 - round: 41, edge cut:2245, swaps: 53262, migrations: 1682
2023-12-09 19:45:54 INFO  Jabeja:293 - round: 42, edge cut:2239, swaps: 54120, migrations: 1685
2023-12-09 19:45:54 INFO  Jabeja:293 - round: 43, edge cut:2226, swaps: 54967, migrations: 1684
2023-12-09 19:45:54 INFO  Jabeja:293 - round: 44, edge cut:2220, swaps: 55804, migrations: 1682
2023-12-09 19:45:54 INFO  Jabeja:293 - round: 45, edge cut:2210, swaps: 56625, migrations: 1679
2023-12-09 19:45:54 INFO  Jabeja:293 - round: 46, edge cut:2199, swaps: 57436, migrations: 1682
2023-12-09 19:45:54 INFO  Jabeja:293 - round: 47, edge cut:2199, swaps: 58235, migrations: 1676
2023-12-09 19:45:54 INFO  Jabeja:293 - round: 48, edge cut:2196, swaps: 59037, migrations: 1676
2023-12-09 19:45:54 INFO  Jabeja:293 - round: 49, edge cut:2191, swaps: 59831, migrations: 1673
2023-12-09 19:45:54 INFO  Jabeja:293 - round: 50, edge cut:2189, swaps: 60617, migrations: 1673
2023-12-09 19:45:54 INFO  Jabeja:293 - round: 51, edge cut:2186, swaps: 61401, migrations: 1665
2023-12-09 19:45:54 INFO  Jabeja:293 - round: 52, edge cut:2186, swaps: 62185, migrations: 1669
2023-12-09 19:45:54 INFO  Jabeja:293 - round: 53, edge cut:2180, swaps: 62976, migrations: 1672
2023-12-09 19:45:54 INFO  Jabeja:293 - round: 54, edge cut:2172, swaps: 63747, migrations: 1672
2023-12-09 19:45:54 INFO  Jabeja:293 - round: 55, edge cut:2170, swaps: 64512, migrations: 1674
2023-12-09 19:45:54 INFO  Jabeja:293 - round: 56, edge cut:2167, swaps: 65280, migrations: 1675
2023-12-09 19:45:54 INFO  Jabeja:293 - round: 57, edge cut:2166, swaps: 66042, migrations: 1675
2023-12-09 19:45:54 INFO  Jabeja:293 - round: 58, edge cut:2162, swaps: 66804, migrations: 1674
2023-12-09 19:45:54 INFO  Jabeja:293 - round: 59, edge cut:2164, swaps: 67562, migrations: 1676
2023-12-09 19:45:54 INFO  Jabeja:293 - round: 60, edge cut:2164, swaps: 68316, migrations: 1677
2023-12-09 19:45:54 INFO  Jabeja:293 - round: 61, edge cut:2159, swaps: 69072, migrations: 1674
2023-12-09 19:45:54 INFO  Jabeja:293 - round: 62, edge cut:2157, swaps: 69824, migrations: 1683
